scenario_id,Concentration_liquide_chimique_kg,Temperature_C,Temps_reaction_min,Heating_rate_C_min,Taille_particules_mm,Solid_Yield_pct,Liquid_Yield_pct,Gas_Yield_pct,HBr_pct,Br2_pct,HCl_pct,Cl2_pct,HF_pct,Toxicity_Index_pct,Valuable_Yield_pct,model,pareto_nondominated
562,21.340331064401802,382.78301289260224,15.65948487033867,16.56493991074397,1.03,28.503617123299865,54.58867511414154,16.90770776255859,0.9717286653032098,0.06767698511577258,0.10932324495282983,0.01609302266630456,0.009806497613621889,1.1746284156517386,71.49638287670012,Sélection automatique par sortie,True
1464,21.79021138785252,397.5830834414558,20.21,22.709201685856893,1.76,27.109182145005516,54.836330480662795,18.054487374331693,1.0689135992269376,0.07176493048465393,0.11612873286209083,0.02108270612563016,0.010982192519799056,1.2888721612191116,72.89081785499448,Sélection automatique par sortie,True
797,21.14112363507988,400.07946540902395,12.943645828049625,18.777206345814637,2.02,27.70063056837294,54.65767578775581,17.641693643871243,1.0728536204935688,0.07329411677383893,0.12560157409632988,0.021388790064390623,0.011918864887771847,1.3050569663159002,72.29936943162704,Sélection automatique par sortie,True
475,24.489327977775762,404.1216126660341,20.24179593322198,27.93,1.8115949336368817,26.153812909213194,55.0637112387872,18.782475851999614,1.1167270969788716,0.07626323635863298,0.11993428986474561,0.024476208695974264,0.011872882696276277,1.3492737145945006,73.84618709078681,Sélection automatique par sortie,True
1160,21.509551436178384,405.6150948584806,17.326777354282495,23.48309302525268,2.16,26.78265031632091,54.83282690975858,18.38452277392052,1.112171028154278,0.07429338074281801,0.12768662464100677,0.02338187953139107,0.011925710354042942,1.3494586234235368,73.2173496836791,Sélection automatique par sortie,True
2086,24.06,410.82810337700255,18.385727090159335,24.913077046102494,1.31,26.116855827171918,55.236964163166654,18.646180009661425,1.208700619482745,0.08258191609032017,0.14761775103615885,0.02734028333686213,0.012233664173419485,1.4784742341195058,73.88314417282808,Sélection automatique par sortie,True
1933,23.038553293193857,425.0385566813438,11.598797535618973,19.391919494316014,2.52548193376462,26.77955364623279,54.99222360953406,18.228222744233175,1.3020288624150915,0.08945513747080172,0.15668908296755288,0.03084441732816645,0.014733478751668942,1.5937509789332813,73.22044635376723,Sélection automatique par sortie,True
2394,21.47705296535611,419.2052087060173,20.51,18.330406713468346,2.0248968196585673,27.08960150170642,55.31922239745768,17.59117610083591,1.3145356157355903,0.08620712131966837,0.16257674733235045,0.029366127316047794,0.012907340888379727,1.6055929525920367,72.91039849829359,Sélection automatique par sortie,True
2459,25.140693703825402,423.94555010280294,17.2,23.56961577313087,1.91,26.076427084407005,55.25367625324736,18.669896662345646,1.3300343167611093,0.08916304459411871,0.15492937824542388,0.03201925382856395,0.014116454346454855,1.6202624477756709,73.92357291559301,Sélection automatique par sortie,True
148,26.853884184751195,415.3385987992269,25.61,26.50945990211833,1.08,25.733125305023293,55.744551629361816,18.52232306561489,1.3359234747348019,0.09452490568227152,0.16504937452257823,0.031544724449596814,0.012522187178765482,1.639564666568014,74.2668746949767,Sélection automatique par sortie,True
2227,21.039570095897602,433.54641950576666,12.601574455981643,21.344614360466352,2.51,25.971483281861218,55.33298933120991,18.695527386928855,1.3572894758356981,0.0921890526678452,0.1631779378525967,0.03350944038951045,0.015407102824013186,1.661573009569664,74.02851671813876,Sélection automatique par sortie,True
2462,25.494246174642807,432.26041809202087,15.60337775374983,24.752582836824867,2.39,25.754467331453412,55.28350328082387,18.96202938772271,1.3864743024141302,0.09261036940381018,0.15988561951016783,0.0343793001047084,0.01535456701375647,1.688704158446573,74.24553266854659,Sélection automatique par sortie,True
1740,26.23,433.3149155449715,12.137327498976259,24.79,2.14719825952443,25.547019574685464,55.16048395209014,19.29249647322439,1.3906913046413827,0.09382221639989638,0.1643197130754423,0.03437493979149364,0.015710823274108218,1.698918997182323,74.45298042531454,Sélection automatique par sortie,True
1704,21.029580500657964,438.4494560585483,20.35274251143804,23.53437561892581,2.8,25.520097092106575,55.58617541782185,18.89372749007158,1.4595091649946959,0.09652042144277946,0.1676842038600968,0.03622293788420852,0.015602115826179671,1.7755388440079602,74.47990290789343,Sélection automatique par sortie,True
